lsoa_code,lsoa_name,lsoa21nmw,bng_e,bng_n,lat,long,global_id,local_authority,area_km2,betting_shop_count,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile,population,shoplifting_rate_1000,theft_from_person_rate_1000,betting_shops_1000,betting_shop_density_km2,population_density,log_population,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count,theft_rate_1000
E01004349,Waltham Forest 001A,NA,538218,195445,51.640830993652344,-0.00393000012263655,{4DDB3BBF-8A02-4382-8CFB-B084498A51B0},Waltham Forest,0.6370116982233548,0,23.331,12229,4,0.291,10013,3,1526,0,0,0,0,2395.56040219679,7.330405211844402,8,0,0,0,8,5.242463958060289
E01004350,Waltham Forest 001B,NA,537765,194864,51.635719299316406,-0.01070000045001506,{81210C77-5DC0-48AA-9F98-5C88718D4826},Waltham Forest,0.315359777231562,0,22.932,12499,4,0.285,10313,4,1949,2.565418163160595,1.026167265264238,0,0,6180.242823322679,7.575071699507561,18,5,2,0,11,9.235505387378144
E01004351,Waltham Forest 001C,NA,538137,194936,51.63628005981445,-0.00529999984428286,{FC2924F3-D118-4B34-8059-7FDC79971679},Waltham Forest,0.43557824581960514,0,8.829,26420,8,0.147,20425,7,1580,0,0.6329113924050633,0,0,3627.362053003807,7.365180126021013,9,0,1,0,8,5.69620253164557
E01004352,Waltham Forest 002A,NA,539377,194975,51.63631820678711,0.01262400019913911,{A8C0346B-89EB-4AA2-969D-9267FB1D7783},Waltham Forest,1.4705599809733316,0,8.96,26254,8,0.12,23437,7,1865,0,0,0,0,1268.2243663162908,7.5310163320779155,10,0,0,0,10,5.361930294906166
E01004353,Waltham Forest 002B,NA,539669,194314,51.63031005859375,0.01657699979841709,{D75748EC-68D6-48D9-A63B-23AC4CBD08F8},Waltham Forest,0.5638451876003463,0,13.189,21247,7,0.156,19441,6,1833,0,1.0911074740861977,0,0,3250.8923376663297,7.513709247839705,10,0,2,0,8,5.455537370430988
E01004354,Waltham Forest 002C,NA,538874,194295,51.630340576171875,0.00509099988266825,{EB4FEE2A-AA7C-464A-B4A1-42A0FBEF9F7C},Waltham Forest,0.3054194343433649,1,15.684,18571,6,0.212,14834,5,1959,31.64880040837162,5.615109749872384,0.5104645227156713,3.2741858819493443,6414.130142738765,7.580189417944541,95,62,11,0,22,48.49412965798877
E01004355,Waltham Forest 004A,NA,537964,193614,51.62443923950195,-0.00832000002264976,{CBE27251-5557-4A8C-A817-F18FB0333C1A},Waltham Forest,0.24485353581637703,0,23.588,12072,4,0.315,8809,3,1658,0,0.6031363088057901,0,0,6771.394966676665,7.41336733569524,10,0,1,0,9,6.031363088057901
E01004356,Waltham Forest 001D,NA,537390,194204,51.629878997802734,-0.01637000031769275,{2762854B-33A7-4A6B-AFF8-C097948F21A5},Waltham Forest,0.4724411856078247,0,18.991,15503,5,0.254,12052,4,1666,0,0,0,0,3526.364869854833,7.418180822726788,6,0,0,1,5,3.601440576230492
E01004357,Waltham Forest 001E,NA,537840,194245,51.6301383972168,-0.00985999964177608,{8F4DEB08-E937-4C27-B6C3-A6F425ED321D},Waltham Forest,0.3323177247276505,0,15.453,18830,6,0.212,14813,5,1576,0,1.9035532994923856,0,0,4742.4494173207395,7.362645270417825,7,0,3,0,4,4.441624365482234
E01004358,Waltham Forest 002D,NA,538166,194012,51.62797164916992,-0.00523999985307455,{D2A7D185-4F60-412D-B7BA-1EA004F8BF41},Waltham Forest,0.24846612240682753,0,17.204,17085,6,0.209,15029,5,1968,0,0,0,0,7920.596904465242,7.584773077612199,12,0,0,0,12,6.097560975609756
E01004359,Waltham Forest 002E,NA,538591,193997,51.62773132324219,8.870000019669533e-4,{4FB5F2F9-5FAC-449A-952D-77AA7C80B455},Waltham Forest,0.22591326419971008,0,12.111,22478,7,0.165,18568,6,1663,0.6013229104028863,3.006614552014432,0,0,7361.232222867126,7.416378479192928,10,1,5,0,4,6.013229104028864
E01004360,Waltham Forest 004B,NA,538360,193483,51.6231689453125,-0.00264999992214143,{320D2F34-7E1C-4AF7-99AD-7937EC2D7FE9},Waltham Forest,0.2259417305924133,0,8.354,27037,9,0.117,23703,8,1357,0,0,0,0,6005.973294273624,7.213031659834869,3,0,0,0,3,2.210759027266028
E01004361,Waltham Forest 005A,NA,537134,193457,51.62322998046875,-0.02036000043153762,{B527FCC8-2949-43BB-99A2-6DC1A617A9B2},Waltham Forest,0.20926714396472113,0,10.791,24039,8,0.14,21221,7,1392,0,0,0,0,6651.784764810798,7.238496840894365,4,0,0,0,4,2.8735632183908044
E01004362,Waltham Forest 021A,NA,539308,188787,51.58074188232422,0.00917199999094009,{02394187-80AF-4D55-A126-14E760C1C7E0},Waltham Forest,0.8085087777492144,0,18.907,15575,5,0.194,16102,5,1684,0,2.375296912114014,0,0,2082.846898320686,7.428927194802272,5,0,4,0,1,2.969121140142518
E01004363,Waltham Forest 019A,NA,538788,188572,51.57892990112305,0.001587999984622,{58DDD31E-FA88-4BCF-9341-595B25764DD1},Waltham Forest,0.29507483356452,0,17.642,16697,5,0.208,15065,5,1598,1.8773466833541927,5.006257822277847,0,0,5415.575366750438,7.37650812632622,48,3,8,4,33,30.037546933667084
E01004364,Waltham Forest 019B,NA,538461,188239,51.576019287109375,-0.00325999991036951,{EF0563AA-C633-4835-84D0-9CA82ED74747},Waltham Forest,0.20121242580354817,0,29.096,8735,3,0.403,5201,2,2011,0,8.453505718547987,0,0,9994.41258147457,7.606387389772652,33,0,17,5,11,16.409746394828442
E01004365,Waltham Forest 020A,NA,537914,188231,51.576080322265625,-0.01114999968558549,{0EEA9F51-0047-4008-BF48-097297E849A2},Waltham Forest,0.1190065245731785,2,34.627,6315,2,0.39,5662,2,2600,0.38461538461538464,5,0.7692307692307693,16.805801254788992,21847.54163122569,7.863266724009573,48,1,13,7,27,18.461538461538463
E01004366,Waltham Forest 019C,NA,538914,188168,51.57527160644531,0.00324500002898275,{19AA0411-5172-4554-A341-845CA9153E2B},Waltham Forest,0.2954749381931489,0,15.246,19049,6,0.189,16490,5,1896,1.0548523206751057,4.219409282700422,0,0,6416.787872413749,7.547501682814967,27,2,8,0,17,14.240506329113924
E01004367,Waltham Forest 019D,NA,538196,187785,51.5720100402832,-0.00725999986752867,{1AB9115C-8987-4827-8C30-B89F2D6FB58D},Waltham Forest,0.1252794961741858,0,26.816,9983,3,0.279,10641,4,1591,3.1426775612822127,6.913890634820867,0,0,12699.604073981183,7.372118028337787,60,5,11,4,40,37.712130735386545
E01004368,Waltham Forest 019E,NA,538508,187688,51.57106018066406,-0.00279999990016222,{737E51D3-89D6-45D8-BE32-6AEC143F6657},Waltham Forest,0.1400424975876101,1,18.509,15922,5,0.209,14983,5,2530,0,4.3478260869565215,0.3952569169960474,7.140689556571237,18065.94457812523,7.835974581721566,30,0,11,3,16,11.857707509881422
E01004369,Waltham Forest 023A,NA,538075,187090,51.56578826904297,-0.0092799998819828,{B1612F8E-684E-4030-AA64-892E490F7F6B},Waltham Forest,0.09797550331203546,0,19.202,15335,5,0.279,10638,4,1721,0,9.296920395119116,0,0,17565.615299968453,7.450660796211539,41,0,16,7,18,23.823358512492735
E01004370,Waltham Forest 023B,NA,538370,187285,51.56747055053711,-0.00494999997317791,{6A76536C-AB5D-4711-A8BA-756F8BCB86C1},Waltham Forest,0.13884956985950656,0,17.595,16746,5,0.241,12847,4,1999,2.501250625312656,3.501750875437719,0,0,14396.875712489904,7.6004023345004,36,5,7,5,19,18.009004502251123
E01004371,Waltham Forest 025A,NA,538802,187030,51.56507110595703,0.00118100002873688,{CAD39C82-517D-47BE-9DEF-B96EFB370BA6},Waltham Forest,0.108943787125099,0,17.313,16994,6,0.166,18516,6,1650,0,1.2121212121212122,0,0,15145.42539360526,7.408530566894626,10,0,2,2,6,6.0606060606060606
E01004372,Waltham Forest 023C,NA,538497,186936,51.564300537109375,-0.00325000006705522,{4E3EF119-36E3-41EE-959B-D9B1F2A09FE7},Waltham Forest,0.09865615998017184,0,11.796,22825,7,0.205,15276,5,1564,0,0,0,0,15853.039489012514,7.355001921105257,15,0,0,3,12,9.59079283887468
E01004373,Waltham Forest 025B,NA,538179,186810,51.56325149536133,-0.00789000000804662,{FFFF6F8C-8047-4430-BCEA-1A9A4122A679},Waltham Forest,0.0987039894412472,0,24.17,11646,4,0.281,10540,4,1822,3.293084522502744,11.525795828759604,0,0,18459.23361673777,7.507690077819904,53,6,21,1,25,29.088913282107573
E01004374,Waltham Forest 025C,NA,538745,186717,51.56227111816406,2.3600000713486224e-4,{DEB42685-3011-4B63-87F2-5834A6FEF487},Waltham Forest,0.12916583899772202,0,16.24,18004,6,0.208,15063,5,1930,0.5181347150259067,1.0362694300518134,0,0,14942.03122881459,7.5652752818989315,14,1,2,1,10,7.253886010362694
E01004375,Waltham Forest 025D,NA,538202,186570,51.56108856201172,-0.00765000004321336,{5A065962-7FEA-4664-AEDE-4D7FCF700707},Waltham Forest,0.11687909585990804,0,22.045,13107,4,0.251,12207,4,1963,6.622516556291391,7.131940906775344,0,0,16795.13334320162,7.582229194276461,46,13,14,2,17,23.433520122261847
E01004376,Waltham Forest 025E,NA,538386,186369,51.55923843383789,-0.00508000003173947,{8B352611-7590-4544-BD2F-2B36AC0FEED8},Waltham Forest,0.10879830446289432,1,22.33,12916,4,0.256,11909,4,1902,0,2.6288117770767614,0.5257623554153522,9.191319707937636,17481.890084497383,7.550661243105336,15,0,5,3,7,7.886435331230284
E01004377,Waltham Forest 010C,NA,538970,190813,51.59901809692383,0.00509800016880035,{5922E673-8687-4D8D-889E-AA6832ECB969},Waltham Forest,0.8312166564059691,0,15.862,18379,6,0.155,19574,6,1843,0,0.5425935973955507,0,0,2217.2317960624123,7.519149957669823,5,0,1,0,4,2.7129679869777537
E01004378,Waltham Forest 010D,NA,538660,190420,51.5955696105957,4.6999999904073775e-4,{D331B371-12A8-4433-8C86-4BF426B36C6F},Waltham Forest,0.21677696909400632,0,19.402,15188,5,0.25,12281,4,1863,0,1.6103059581320451,0,0,8594.086391124425,7.529943370601589,14,0,3,1,10,7.514761137949544
E01004379,Waltham Forest 007A,NA,538388,191806,51.60808944702149,-0.00291000003926455,{44E3FB39-12CD-4EDD-AF42-492E453ACB73},Waltham Forest,0.21146212505204232,0,8.191,27220,9,0.117,23692,8,1930,27.46113989637306,2.5906735751295336,0,0,9126.929938517422,7.5652752818989315,80,53,5,2,20,41.45077720207254
E01004380,Waltham Forest 007B,NA,539362,191639,51.60634994506836,0.01108200009912252,{F64E19ED-8C82-4B35-86E6-45D704630BE1},Waltham Forest,0.5082034440883519,0,16.695,17565,6,0.203,15479,5,1726,1.1587485515643106,2.317497103128621,0,0,3396.277652341003,7.453561871643373,9,2,4,0,3,5.214368482039397
E01004381,Waltham Forest 007C,NA,538686,191572,51.60591125488281,0.00130000000353902,{4519042E-6A5D-4DC9-9320-4AAB084F58E3},Waltham Forest,0.2338244543861623,1,14.081,20313,7,0.209,15011,5,1905,1.574803149606299,1.574803149606299,0.5249343832020997,4.276712641649084,8147.137582341505,7.552237287560802,19,3,3,1,12,9.973753280839896
E01004382,Waltham Forest 008C,NA,538150,191653,51.60676956176758,-0.0063999998383224,{46467F90-02A7-4BBE-9BF0-0B026D7AD503},Waltham Forest,0.11840477661314187,0,26.574,10146,4,0.403,5215,2,1698,0,0,0,0,14340.63767163543,7.437206366871292,10,0,0,2,8,5.889281507656066
E01004383,Waltham Forest 007D,NA,538851,191126,51.60187149047851,0.00350499991327524,{00EDDE07-ED73-4DB5-8FCC-432A0D1C3FA4},Waltham Forest,0.22962449711950497,0,10.764,24065,8,0.145,20664,7,1642,0,0.6090133982947624,0,0,7150.804990747321,7.403670290012373,9,0,1,1,7,5.481120584652863
E01004384,Waltham Forest 003A,NA,538898,193159,51.620121002197266,0.00498799979686737,{47EA81D8-23D4-44EF-A4D7-2C7E90CC89B7},Waltham Forest,0.27243880994168157,2,34.816,6244,2,0.392,5583,2,1898,4.7418335089567965,1.5806111696522656,1.053740779768177,7.341097989776571,6966.701992297966,7.5485559791698735,35,9,3,3,20,18.440463645943098
E01004385,Waltham Forest 003B,NA,539596,192448,51.61355972290039,0.01477999985218048,{7C757B3B-1D47-4BB7-A46F-A9CE75F61653},Waltham Forest,0.4847376963890053,0,25.854,10565,4,0.292,9955,3,1528,0,1.963350785340314,0,0,3152.2202861107166,7.331714969726466,7,0,3,0,4,4.5811518324607325
E01004386,Waltham Forest 003C,NA,539111,192691,51.61585998535156,0.00787699967622757,{B0D42052-49CF-4500-944B-24F65E06EB5A},Waltham Forest,0.3757660729109665,0,5.31,30551,10,0.081,28657,9,1695,0.5899705014749262,1.1799410029498525,0,0,4510.785092622268,7.43543801981455,5,1,2,0,2,2.949852507374631
E01004387,Waltham Forest 007E,NA,539003,192337,51.61270904541016,0.00617699977010488,{D3FC5D5B-EACA-4D0A-8290-140F60EF4DC4},Waltham Forest,0.26484208765246037,0,2.629,33024,10,0.053,31857,10,1330,0,0,0,0,5021.860429318529,7.1929342212158,2,0,0,0,2,1.5037593984962407
E01004388,Waltham Forest 007F,NA,538870,192017,51.60987091064453,0.00413100002333521,{1ADBC79F-1A78-476C-9CA2-5538219C9160},Waltham Forest,0.27223225508169496,0,21.622,13427,4,0.255,11977,4,1696,1.1792452830188678,4.127358490566038,0,0,6229.974473418084,7.436027816351848,20,2,7,1,10,11.79245283018868
E01004389,Waltham Forest 003D,NA,539411,193689,51.624759674072266,0.01260400004684925,{B93430B4-29C3-4237-81E7-5064F4109B90},Waltham Forest,0.4245410109831329,0,26.485,10197,4,0.35,7225,3,1709,0,1.1702750146284375,0,0,4025.523932404964,7.443663683115591,8,0,2,0,6,4.681100058513751
E01004390,Waltham Forest 003E,NA,539283,193335,51.62160873413086,0.01061499956995248,{6C18D969-DCE6-416E-B926-DD73D1E2B199},Waltham Forest,0.32370044426118416,0,27.388,9661,3,0.321,8526,3,1558,0,0.6418485237483953,0,0,4813.091942323368,7.351158226430694,7,0,1,0,6,4.492939666238768
E01004391,Waltham Forest 014A,NA,535324,188983,51.58346939086914,-0.04822000116109848,{F017DF58-84D8-4E93-A947-0AD3B6C42080},Waltham Forest,0.7416729419704955,0,21.817,13292,4,0.32,8572,3,2376,0.8417508417508417,42.08754208754209,0,0,3203.568399957241,7.773173680482536,147,2,100,19,26,61.86868686868687
E01004392,Waltham Forest 017A,NA,536546,189078,51.58403015136719,-0.03054999932646751,{735CCE48-55DB-4137-A7CF-36893531F35B},Waltham Forest,0.21298137500304357,2,27.393,9658,3,0.336,7829,3,2523,30.12286959968292,59.05667855727309,0.7927070947284979,9.390492478374783,11846.106261469791,7.833203948641057,299,76,149,18,56,118.50971066191042
E01004393,Waltham Forest 014B,NA,536022,189231,51.58552932739258,-0.03804999962449074,{F6FDC975-191A-41EC-B54E-F9ABCA67C56D},Waltham Forest,0.1411057762222004,0,32.047,7341,3,0.396,5443,2,1613,6.199628022318661,31.61810291382517,0,0,11431.14083054967,7.385851078125209,86,10,49,11,16,53.31680099194048
E01004394,Waltham Forest 017B,NA,536232,188760,51.581241607666016,-0.03519999980926514,{9EB4BA2B-4266-4242-AE65-384C177365A5},Waltham Forest,0.11954752829255676,0,30.266,8153,3,0.35,7228,3,1955,0,2.557544757033248,0,0,16353.328487191498,7.578145472419466,15,0,5,2,8,7.672634271099745
E01004395,Waltham Forest 018A,NA,535252,188180,51.576271057128906,-0.04955999925732612,{4C0004DE-4CA1-4773-90D2-419C2606FBA5},Waltham Forest,1.498907176720433,0,15.393,18889,6,0.191,16333,5,1659,0,6.027727546714889,0,0,1106.8063625059465,7.413970290190444,20,0,10,1,9,12.055455093429778
E01004396,Waltham Forest 012A,NA,536368,189414,51.58708953857422,-0.03299000114202499,{BD066395-0F91-4862-8DC7-DE732996DC03},Waltham Forest,0.11125545475582756,0,21.779,13312,4,0.243,12766,4,1963,0,9.169638308711155,0,0,17644.078704349355,7.582229194276461,41,0,18,6,17,20.886398369842077
E01004397,Waltham Forest 017C,NA,537007,189149,51.58454895019531,-0.02387000061571598,{C27DF2DA-C005-4CD3-9211-083EB0BF4C95},Waltham Forest,0.23589135356949956,5,28.198,9211,3,0.297,9703,3,2825,62.654867256637175,93.09734513274336,1.7699115044247788,21.196198692068094,11975.852261018475,7.946263643580541,648,177,263,19,189,229.38053097345133
E01004398,Waltham Forest 009A,NA,535818,190988,51.60136032104492,-0.04032000154256821,{4AE92E79-0D06-4B1A-AE33-176AB4E3C22C},Waltham Forest,0.4297903108693222,0,32.938,6974,3,0.461,3458,2,2027,0,1.973359644795264,0,0,4716.253365274933,7.614312146452,22,0,4,4,14,10.85347804637395
E01004399,Waltham Forest 009B,NA,536370,191266,51.603729248046875,-0.03223999962210655,{3A48C6A3-5670-4C5A-BFEB-6FAC4DC24972},Waltham Forest,0.7920914748611729,0,34.342,6423,2,0.454,3670,2,1886,0,0,0,0,2381.038124833439,7.542213463193403,5,0,0,1,4,2.651113467656416
E01004400,Waltham Forest 009C,NA,536290,190547,51.5972900390625,-0.03367999941110611,{FDC43860-8957-4EBA-BC96-F16229300578},Waltham Forest,0.17271903795733648,0,26.426,10225,4,0.363,6708,2,1929,5.702436495593572,0.5184033177812338,0,0,11168.42719142799,7.564757012905729,21,11,1,3,6,10.88646967340591
E01004401,Waltham Forest 014C,NA,535563,190059,51.59307861328125,-0.04434999823570251,{DC0852F2-BD4F-48F7-A7DC-745631326A55},Waltham Forest,1.1014447543652526,0,20.742,14121,5,0.326,8308,3,2376,0.4208754208754209,2.5252525252525255,0,0,2157.166749020704,7.773173680482536,41,1,6,4,30,17.255892255892256
E01004402,Waltham Forest 009D,NA,536514,190298,51.595001220703125,-0.03054000064730644,{617EC024-A655-477D-A79F-D88023A11CAB},Waltham Forest,0.1894036728528915,0,26.267,10336,4,0.382,5973,2,1934,0,2.0682523267838677,0,0,10210.995229760534,7.56734567601324,14,0,4,3,7,7.238883143743537
E01004403,Waltham Forest 009E,NA,536816,190893,51.60026931762695,-0.02594999969005584,{F37BCBEC-055A-4663-AC7C-8AB40143EA02},Waltham Forest,0.3823204103550065,0,23.92,11831,4,0.364,6656,2,2591,11.96449247394828,2.3157082207641837,0,0,6777.038132999772,7.85979918056211,64,31,6,5,22,24.700887688151294
E01004404,Waltham Forest 014D,NA,536292,189996,51.59233856201172,-0.03386000171303749,{A44DF635-4DD6-4C3F-A202-E642BB03882E},Waltham Forest,0.15465555182266283,0,27.863,9392,3,0.413,4916,2,2706,0,1.1086474501108647,0,0,17496.947042049025,7.903226808730733,18,0,3,2,13,6.651884700665189
E01004405,Waltham Forest 020B,NA,538020,188497,51.57844924926758,-0.00951999984681606,{1260B750-3E36-4730-813A-FA4FC21E4FED},Waltham Forest,0.1216978926414731,0,22.354,12903,4,0.289,10152,4,1676,1.1933174224343677,5.369928400954653,0,0,13771.807905807898,7.424165281042028,27,2,9,3,13,16.109785202863964
E01004406,Waltham Forest 016A,NA,537551,188479,51.578399658203125,-0.01628999970853328,{B2924B29-F0C7-495A-9442-66C125315A4A},Waltham Forest,0.13568759743583242,0,24.554,11397,4,0.299,9613,3,1819,1.0995052226498077,7.146783947223749,0,0,13405.79415049498,7.506042178518122,33,2,13,2,16,18.141836173721828
E01004407,Waltham Forest 013A,NA,537941,189669,51.5890007019043,-0.01020000036805868,{0F975BDD-5A15-4159-9C26-5E2B4DDC7EC1},Waltham Forest,0.0910285370563562,0,57.394,1283,1,0.646,458,1,1608,0,4.975124378109452,0,0,17664.790097686393,7.382746449738912,27,0,8,4,15,16.791044776119403
E01004408,Waltham Forest 016B,NA,537500,189583,51.58832931518555,-0.01658999919891357,{B8A7A46E-E0E7-4C75-BE74-D6F1DF6541CC},Waltham Forest,0.11762233769712133,0,20.509,14326,5,0.255,11958,4,1640,0,6.7073170731707314,0,0,13942.929821910328,7.402451520818244,22,0,11,1,10,13.414634146341463
E01004409,Waltham Forest 016C,NA,537504,189255,51.58538055419922,-0.01665999926626682,{BBC52244-F3FB-4F75-A060-FB1E93AF6651},Waltham Forest,0.15652520976607223,0,25.173,11003,4,0.305,9280,3,1824,1.644736842105263,14.25438596491228,0,0,11653.074943812424,7.508787170634276,52,3,26,3,20,28.508771929824558
E01004410,Waltham Forest 013B,NA,537825,189370,51.58634185791016,-0.0119899995625019,{0554C1C4-1A2B-4A33-A1F2-3AB314104BF8},Waltham Forest,0.19841729728634935,0,26.937,9920,3,0.341,7574,3,1868,1.0706638115631693,8.029978586723768,0,0,9414.501787634792,7.532623618788788,33,2,15,3,13,17.665952890792294
E01004411,Waltham Forest 016D,NA,537483,188969,51.582820892333984,-0.01707999967038631,{56BE743F-09C8-4292-A648-61DD2B5AD2E9},Waltham Forest,0.12393058573641272,1,20.207,14547,5,0.252,12185,4,2020,1.98019801980198,24.752475247524753,0.49504950495049505,8.069033112833779,16299.446887924234,7.61085279039525,101,4,50,5,42,50
E01004412,Waltham Forest 015A,NA,537756,188792,51.58116149902344,-0.01320999953895807,{662D4C99-E705-42A9-8748-151B806A9D16},Waltham Forest,0.15226591167543152,0,15.44,18842,6,0.215,14562,5,1766,1.1325028312570782,4.530011325028313,0,0,11598.131062744942,7.476472381163905,24,2,8,2,12,13.590033975084937
E01004413,Waltham Forest 004C,NA,538342,192874,51.617698669433594,-0.00315000000409781,{C6A60FBF-9B93-4702-A50C-4CBEC8E0A9FB},Waltham Forest,0.3284441727548357,0,28.286,9165,3,0.324,8401,3,1478,3.3829499323410013,4.059539918809201,0,0,4500.003722408071,7.298445101508147,31,5,6,1,19,20.97428958051421
E01004414,Waltham Forest 005B,NA,537600,193047,51.61943054199219,-0.01379000023007392,{44C911E2-1CD4-4E78-B148-73AEF6BA65C8},Waltham Forest,0.29029737162877245,1,19.966,14748,5,0.259,11726,4,1824,4.934210526315789,4.385964912280701,0.5482456140350876,3.4447435551665406,6283.21224462377,7.508787170634276,32,9,8,1,14,17.543859649122805
E01004415,Waltham Forest 004D,NA,537989,193046,51.61933135986328,-0.00817999988794326,{9555BBD7-D8C5-4E1A-8EE9-572B55E34440},Waltham Forest,0.26040028174177343,0,24.214,11623,4,0.307,9200,3,1568,0,0.6377551020408163,0,0,6021.498861337297,7.357556200910353,6,0,1,0,5,3.826530612244898
E01004416,Waltham Forest 004E,NA,538119,192184,51.611549377441406,-0.00663999980315566,{C1B4710B-2AA8-4F03-84AC-E02E787283D9},Waltham Forest,0.4716113176824625,0,12.907,21538,7,0.206,15216,5,1912,0,0.5230125523012552,0,0,4054.185996629021,7.555905093611346,15,0,1,0,14,7.845188284518828
E01004417,Waltham Forest 005C,NA,537639,192374,51.613380432128906,-0.01348999980837106,{4B00C36A-9B6F-44DF-9612-C5DAA4082888},Waltham Forest,0.2762841676588778,1,18.233,16157,5,0.216,14525,5,1852,0,0.5399568034557236,0.5399568034557236,3.6194618333493462,6703.243315362989,7.524021415206125,9,0,1,0,8,4.859611231101512
E01004418,Waltham Forest 008D,NA,537638,191993,51.60995101928711,-0.01365999970585107,{652A7C04-844C-450A-99A9-D94EB66379BE},Waltham Forest,0.18136812192540697,0,16.384,17829,6,0.258,11823,4,1773,0,1.6920473773265652,0,0,9775.6980729458,7.480428306074208,9,0,3,0,6,5.076142131979695
